Tumor Cells (current),Immune Cells (total),Active Immune Cells,Destroyed Tumor Cells,Average Cancer Cell PD-L1,Average TCell Activation,Average TCell Exhaustion,Overall Survival,Progression-Free Survival,Time Step,Simulation Status
70,30,14,0,0.41914285714285715,0.6763341794127207,0.516325163903257,0.0,100.0,0,RUNNING
71,30,30,0,0.41957746478873237,0.99,0.08994898642585587,0.0,98.57142857142858,1,RUNNING
73,30,30,0,0.4228767123287671,0.99,0.0037955300062217246,0.0,95.71428571428572,2,RUNNING
74,30,30,0,0.42567567567567566,0.99,0.0026175837251967665,0.0,94.28571428571428,3,RUNNING
74,30,30,0,0.42567567567567566,0.99125,0.0033317013542837554,0.0,94.28571428571428,4,RUNNING
74,30,30,0,0.42567567567567566,0.99,0.0033265926772883753,0.0,94.28571428571428,5,RUNNING
75,30,30,0,0.42840000000000006,0.99,0.0028924975798367888,0.0,92.85714285714286,6,RUNNING
74,30,30,0,0.43054054054054053,0.99125,0.0028088560321525473,0.0,94.28571428571428,7,RUNNING
78,30,30,0,0.43615384615384617,0.99,0.002821765892666977,0.0,88.57142857142857,8,RUNNING
78,30,30,0,0.4315384615384616,0.99,0.0027211982478178415,0.0,88.57142857142857,9,RUNNING
83,30,30,0,0.4239759036144578,0.99125,0.0033664372754764306,0.0,81.42857142857143,10,RUNNING
84,30,30,0,0.42428571428571427,0.99,0.002412465199300992,0.0,80.0,11,RUNNING
85,30,30,0,0.43094117647058827,0.9924999999999999,0.00363192277531365,0.0,78.57142857142857,12,RUNNING
85,30,30,0,0.4267058823529412,0.99,0.0028484102403645226,0.0,78.57142857142857,13,RUNNING
89,30,30,0,0.4237078651685393,0.99,0.0031657401676252325,0.0,72.85714285714286,14,RUNNING
90,30,30,0,0.42600000000000005,0.9924999999999999,0.002645424894480011,0.0,0.0,15,TUMOR_VICTORY
