Tumor Cells (current),Immune Cells (total),Active Immune Cells,Destroyed Tumor Cells,Average Cancer Cell PD-L1,Average TCell Activation,Average TCell Exhaustion,Overall Survival,Progression-Free Survival,Time Step,Simulation Status
25,25,11,0,0.46799999999999997,0.6606307715589889,0.26046206063700295,0.0,100.0,0,RUNNING
27,25,10,0,0.4777777777777778,0.7886165812779922,0.2644693766262296,0.0,92.0,1,RUNNING
27,25,10,0,0.4777777777777778,0.8119999999999999,0.2678487385354845,0.0,92.0,2,RUNNING
27,25,9,0,0.4777777777777778,0.8119999999999999,0.27058701452835565,0.0,92.0,3,RUNNING
27,25,9,0,0.4777777777777778,0.8119999999999999,0.27311477602115863,0.0,92.0,4,RUNNING
29,25,9,0,0.4793103448275862,0.8119999999999999,0.27575618838538796,0.0,84.0,5,RUNNING
29,25,9,0,0.4793103448275862,0.8119999999999999,0.277844599597442,0.0,84.0,6,RUNNING
28,25,9,0,0.4857142857142857,0.8119999999999999,0.28076936160958865,0.0,88.0,7,RUNNING
30,25,9,0,0.48666666666666664,0.8119999999999999,0.28474999277837704,0.0,80.0,8,RUNNING
30,25,9,0,0.48666666666666664,0.8119999999999999,0.286856293531702,0.0,80.0,9,RUNNING
28,25,8,0,0.4857142857142857,0.8119999999999999,0.2909464028927937,0.0,88.0,10,RUNNING
28,25,8,0,0.4857142857142857,0.8119999999999999,0.29449005976548925,0.0,88.0,11,RUNNING
28,25,8,0,0.4857142857142857,0.8119999999999999,0.29652413754817974,0.0,88.0,12,RUNNING
28,25,8,0,0.4857142857142857,0.8119999999999999,0.2999462922596881,0.0,88.0,13,RUNNING
28,25,8,0,0.4857142857142857,0.8119999999999999,0.3023141105355824,0.0,88.0,14,RUNNING
30,25,7,0,0.5,0.8119999999999999,0.3056234416779395,0.0,80.0,15,RUNNING
30,25,7,0,0.5,0.8119999999999999,0.3094784773918485,0.0,80.0,16,RUNNING
28,25,7,0,0.4928571428571428,0.8119999999999999,0.3117879393909425,0.0,88.0,17,RUNNING
27,25,7,0,0.5,0.8119999999999999,0.3151189126996548,0.0,92.0,18,RUNNING
27,25,7,0,0.5,0.8119999999999999,0.3189913698988351,0.0,92.0,19,RUNNING
28,25,7,0,0.5,0.8119999999999999,0.3219779969513461,0.0,88.0,20,RUNNING
29,25,6,0,0.5,0.8119999999999999,0.3255466915801236,0.0,84.0,21,RUNNING
29,25,6,0,0.5,0.8119999999999999,0.3278525876151647,0.0,84.0,22,RUNNING
28,25,6,0,0.5071428571428571,0.8119999999999999,0.33084762421361597,0.0,88.0,23,RUNNING
28,25,6,0,0.5214285714285715,0.8119999999999999,0.33380264933985676,0.0,88.0,24,RUNNING
28,25,6,0,0.5357142857142857,0.8119999999999999,0.3361496269611636,0.0,88.0,25,RUNNING
28,25,5,0,0.5357142857142857,0.8119999999999999,0.33830034139301973,0.0,88.0,26,RUNNING
29,25,5,0,0.5413793103448276,0.8119999999999999,0.3416503759300365,0.0,84.0,27,RUNNING
27,25,5,0,0.5444444444444444,0.8119999999999999,0.34480939992888154,0.0,92.0,28,RUNNING
27,25,4,0,0.5518518518518518,0.8119999999999999,0.346744749739961,0.0,92.0,29,RUNNING
27,25,4,0,0.5518518518518518,0.8119999999999999,0.35054945546086325,0.0,92.0,30,RUNNING
27,25,4,0,0.5592592592592592,0.8119999999999999,0.3528671017069703,0.0,92.0,31,RUNNING
27,25,4,0,0.5666666666666667,0.8119999999999999,0.3554000136711184,0.0,92.0,32,RUNNING
28,25,4,0,0.5642857142857143,0.8119999999999999,0.3587173047653107,0.0,88.0,33,RUNNING
32,25,4,0,0.56875,0.8119999999999999,0.3610716393728597,0.0,72.0,34,RUNNING
32,25,4,0,0.5625,0.8119999999999999,0.36406324241364696,0.0,72.0,35,RUNNING
32,25,4,0,0.5625,0.8119999999999999,0.367356493971584,0.0,72.0,36,RUNNING
32,25,4,0,0.5625,0.811316513465407,0.369728970672906,0.0,72.0,37,RUNNING
32,25,4,0,0.56875,0.809866413720686,0.37243252634117363,0.0,72.0,38,RUNNING
32,25,4,0,0.56875,0.8075012784738315,0.3750195723790644,0.0,72.0,39,RUNNING
31,25,4,0,0.5774193548387097,0.8042961266438888,0.3779612290444682,0.0,76.0,40,RUNNING
29,25,4,0,0.5758620689655172,0.8005013153399707,0.38085350643520005,0.0,84.0,41,RUNNING
30,25,4,0,0.5866666666666666,0.7955103128627249,0.38359775183661043,0.0,80.0,42,RUNNING
29,25,4,0,0.5896551724137931,0.7896048687816347,0.3861010357464954,0.0,84.0,43,RUNNING
30,25,4,0,0.5866666666666666,0.7828354432878764,0.3885390785066819,0.0,80.0,44,RUNNING
30,25,4,0,0.5866666666666666,0.7749777609531259,0.39138617619118105,0.0,80.0,45,RUNNING
30,25,4,0,0.58,0.7663408495651047,0.3942812184162196,0.0,80.0,46,RUNNING
31,25,4,0,0.5774193548387097,0.7565599998503459,0.3972797450820032,0.0,76.0,47,RUNNING
30,25,4,0,0.5866666666666666,0.7457014055490474,0.40014977167592836,0.0,80.0,48,RUNNING
31,25,4,0,0.5903225806451613,0.73409768671592,0.4027091355083007,0.0,76.0,49,RUNNING
33,25,4,0,0.5909090909090909,0.7206525673402451,0.40571375846598806,0.0,68.0,50,MAX_STEPS
