Tumor Cells (current),Immune Cells (total),Active Immune Cells,Destroyed Tumor Cells,Average Cancer Cell PD-L1,Average TCell Activation,Average TCell Exhaustion,Overall Survival,Progression-Free Survival,Time Step,Simulation Status
92,43,22,0,0.4826086956521739,0.6429371713678674,0.5397620692319723,0.0,100.0,0,RUNNING
95,43,43,0,0.48526315789473684,0.9893843375334035,0.16838400999253814,0.0,96.73913043478261,1,RUNNING
96,43,43,0,0.4875,0.99,0.031123599490660448,0.0,95.65217391304348,2,RUNNING
97,43,43,0,0.4896907216494845,0.99,0.003079040696565811,0.0,94.56521739130434,3,RUNNING
99,43,43,0,0.4898989898989899,0.991,0.003554098265963275,0.0,92.3913043478261,4,RUNNING
100,43,43,0,0.49,0.991,0.002949297211749767,0.0,91.30434782608697,5,RUNNING
103,43,43,0,0.49223300970873785,0.991,0.003114047467202217,0.0,88.04347826086956,6,RUNNING
103,43,43,0,0.4941747572815534,0.991,0.002929248237560331,0.0,88.04347826086956,7,RUNNING
104,43,43,0,0.4942307692307692,0.99,0.0026065472617102237,0.0,86.95652173913044,8,RUNNING
106,43,43,0,0.49433962264150944,0.99,0.0037984920973444325,0.0,84.78260869565217,9,RUNNING
110,43,43,0,0.5,0.992,0.0030112506491290518,0.0,80.43478260869566,10,RUNNING
112,43,43,0,0.5053571428571428,0.99,0.003031133772135986,0.0,78.26086956521739,11,RUNNING
110,43,43,0,0.5054545454545455,0.992,0.0024373777963325725,0.0,80.43478260869566,12,RUNNING
112,43,43,0,0.5089285714285714,0.993,0.0028913800154785558,0.0,78.26086956521739,13,RUNNING
113,43,43,0,0.5088495575221239,0.992,0.0028163606384602117,0.0,77.17391304347827,14,RUNNING
111,43,43,0,0.5126126126126126,0.992,0.002824586533291879,0.0,79.34782608695652,15,RUNNING
110,43,43,0,0.5181818181818182,0.99,0.0033760992500751564,0.0,80.43478260869566,16,RUNNING
112,43,43,0,0.5196428571428571,0.991,0.0028976640557505087,0.0,78.26086956521739,17,RUNNING
111,43,43,0,0.5216216216216216,0.991,0.0028056317388700878,0.0,79.34782608695652,18,RUNNING
113,43,43,0,0.5212389380530973,0.991,0.003076457250959945,0.0,77.17391304347827,19,RUNNING
114,43,43,0,0.5210526315789473,0.992,0.002950261150986293,0.0,76.08695652173914,20,RUNNING
116,43,43,0,0.5172413793103449,0.992,0.0032997867177067875,0.0,73.91304347826086,21,RUNNING
116,43,43,0,0.5137931034482758,0.992,0.0036161334991319585,0.0,73.91304347826086,22,RUNNING
113,43,43,0,0.515929203539823,0.99,0.003005272216053885,0.0,77.17391304347827,23,RUNNING
115,43,43,0,0.5208695652173913,0.99,0.0032817948815409654,0.0,75.0,24,RUNNING
114,43,43,0,0.5228070175438596,0.99,0.002537541020230986,0.0,76.08695652173914,25,RUNNING
117,43,43,0,0.5205128205128206,0.991,0.002332833431920852,0.0,72.82608695652173,26,RUNNING
119,43,43,0,0.526890756302521,0.99,0.0027003379287406687,0.0,70.65217391304348,27,RUNNING
119,43,43,0,0.5302521008403361,0.992,0.0032754761840831396,0.0,70.65217391304348,28,RUNNING
118,43,43,0,0.5338983050847458,0.991,0.002319307816110574,0.0,71.73913043478262,29,RUNNING
117,43,43,0,0.5376068376068376,0.993,0.0030143389564255708,0.0,72.82608695652173,30,RUNNING
116,43,43,0,0.5431034482758621,0.991,0.0034131252007137186,0.0,73.91304347826086,31,RUNNING
115,43,43,0,0.548695652173913,0.992,0.0030525747329406753,0.0,75.0,32,RUNNING
117,43,43,0,0.5478632478632478,0.991,0.0031519889303052127,0.0,72.82608695652173,33,RUNNING
115,43,43,0,0.5504347826086956,0.993,0.002859961331434215,0.0,75.0,34,RUNNING
116,43,43,0,0.5551724137931033,0.99,0.00304926674266753,0.0,73.91304347826086,35,RUNNING
116,43,43,0,0.5637931034482758,0.991,0.0029557789703635448,0.0,73.91304347826086,36,RUNNING
117,43,43,0,0.5683760683760684,0.99,0.003097407554128185,0.0,72.82608695652173,37,RUNNING
119,43,43,0,0.5689075630252101,0.992,0.0027558894696722816,0.0,70.65217391304348,38,RUNNING
121,43,43,0,0.5677685950413224,0.99,0.0027674481753439673,0.0,68.4782608695652,39,RUNNING
123,43,43,0,0.5682926829268292,0.99,0.0033192385747772024,0.0,66.30434782608697,40,RUNNING
119,43,43,0,0.5705882352941176,0.991,0.003341870567152104,0.0,70.65217391304348,41,RUNNING
121,43,43,0,0.5694214876033057,0.99,0.00306816776947126,0.0,68.4782608695652,42,RUNNING
119,43,43,0,0.5705882352941176,0.993,0.002460823971591525,0.0,70.65217391304348,43,RUNNING
120,43,43,0,0.5766666666666667,0.991,0.002962142466943054,0.0,69.56521739130434,44,RUNNING
124,43,43,0,0.582258064516129,0.992,0.0035488256711555073,0.0,65.21739130434783,45,RUNNING
128,43,43,0,0.5859375,0.991,0.0029214489230317358,0.0,60.86956521739131,46,RUNNING
129,43,43,0,0.5914728682170542,0.99,0.003069191972450199,0.0,0.0,47,TUMOR_VICTORY
