Tumor Cells (current),Immune Cells (total),Active Immune Cells,Destroyed Tumor Cells,Average Cancer Cell PD-L1,Average TCell Activation,Average TCell Exhaustion,Overall Survival,Progression-Free Survival,Time Step,Simulation Status
92,59,30,0,0.6515217391304348,0.6454980350408033,0.5587300567326504,0.0,100.0,0,RUNNING
93,59,59,0,0.6517741935483872,0.9899999999999999,0.0028664367068028467,0.0,98.91304347826086,1,RUNNING
96,59,59,0,0.658125,0.9899999999999999,0.0030760913091318117,0.0,95.65217391304348,2,RUNNING
97,59,59,0,0.6610824742268041,0.9916666666666667,0.002557046579842098,0.0,94.56521739130434,3,RUNNING
99,59,59,0,0.6586363636363636,0.9908333333333333,0.003042629833574352,0.0,92.3913043478261,4,RUNNING
102,59,59,0,0.6591176470588236,0.9925,0.002654389149443571,0.0,89.13043478260869,5,RUNNING
105,59,59,0,0.6647142857142857,0.9908333333333333,0.0027461454013256704,0.0,85.86956521739131,6,RUNNING
108,59,59,0,0.6675,0.9925,0.0036411262602186315,0.0,82.6086956521739,7,RUNNING
111,59,59,0,0.6701351351351352,0.9899999999999999,0.003209747426391626,0.0,79.34782608695652,8,RUNNING
114,59,59,0,0.6773684210526316,0.9908333333333333,0.0030931869878432494,0.0,76.08695652173914,9,RUNNING
117,59,59,0,0.6842307692307693,0.9908333333333333,0.0031180107116037677,0.0,72.82608695652173,10,RUNNING
118,59,59,0,0.6841525423728814,0.9899999999999999,0.0025960478820726118,0.0,71.73913043478262,11,RUNNING
123,59,59,0,0.6925609756097562,0.9916666666666667,0.0031898096721792845,0.0,66.30434782608697,12,RUNNING
126,59,59,0,0.6964285714285714,0.9916666666666667,0.002892465227952967,0.0,63.04347826086957,13,RUNNING
127,59,59,0,0.7026377952755906,0.9925,0.0028461241869936955,0.0,61.95652173913043,14,RUNNING
131,59,59,0,0.7120992366412213,0.9916666666666667,0.003219987155256685,0.0,57.608695652173914,15,RUNNING
132,59,59,0,0.7118181818181818,0.9916666666666667,0.0032063750355503903,0.0,56.52173913043479,16,RUNNING
133,59,59,0,0.7196616541353383,0.9916666666666667,0.0031108491022135507,0.0,55.434782608695656,17,RUNNING
136,59,59,0,0.7246323529411764,0.9925,0.003066290706888438,0.0,52.17391304347826,18,RUNNING
138,59,59,0,0.7317391304347827,0.9916666666666667,0.0031039800511593607,0.0,50.0,19,RUNNING
143,59,59,0,0.741083916083916,0.9925,0.0033413285374064,0.0,44.565217391304344,20,RUNNING
143,59,59,0,0.7467482517482518,0.9916666666666667,0.003079082031729044,0.0,44.565217391304344,21,RUNNING
142,59,59,0,0.7529577464788733,0.9916666666666667,0.0030308342868700278,0.0,45.652173913043484,22,RUNNING
138,59,59,0,0.7610869565217392,0.9933333333333333,0.002869542046211168,0.0,50.0,23,RUNNING
137,59,59,0,0.7676277372262774,0.9908333333333333,0.0030529609520909638,0.0,51.08695652173913,24,RUNNING
134,59,59,0,0.7777611940298508,0.9933333333333333,0.0025560776945895525,0.0,54.347826086956516,25,RUNNING
133,59,59,0,0.7866541353383458,0.9908333333333333,0.002209650349294673,0.0,55.434782608695656,26,RUNNING
137,59,59,0,0.7971897810218979,0.9916666666666667,0.0033983142482020526,0.0,51.08695652173913,27,RUNNING
135,59,59,0,0.7989999999999999,0.9933333333333333,0.002912724366554893,0.0,53.260869565217384,28,RUNNING
134,59,59,0,0.7999253731343283,0.9908333333333333,0.0032867754842964073,0.0,54.347826086956516,29,RUNNING
137,59,59,0,0.8031021897810219,0.9916666666666667,0.0027919063032527283,0.0,51.08695652173913,30,RUNNING
139,59,59,0,0.8070863309352518,0.9908333333333333,0.0029802185524097796,0.0,48.91304347826087,31,RUNNING
148,59,59,0,0.8172972972972973,0.9916666666666667,0.002725150907256627,0.0,39.13043478260869,32,RUNNING
148,59,59,0,0.8136486486486486,0.9916666666666667,0.00299136414106162,0.0,39.13043478260869,33,RUNNING
149,59,59,0,0.8109060402684564,0.9933333333333333,0.003283475416005981,0.0,38.04347826086957,34,RUNNING
157,59,59,0,0.809140127388535,0.9916666666666667,0.0030162232536861014,0.0,29.34782608695652,35,RUNNING
159,59,59,0,0.8125471698113207,0.9908333333333333,0.003350485095733857,0.0,27.173913043478258,36,RUNNING
163,59,59,0,0.8091717791411044,0.9916666666666667,0.0030901624957610486,0.0,22.826086956521742,37,RUNNING
169,59,59,0,0.8155917159763314,0.9916666666666667,0.003302830506435398,0.0,16.30434782608695,38,RUNNING
173,59,59,0,0.8154624277456647,0.9941666666666666,0.0023005316978302608,0.0,11.956521739130432,39,RUNNING
181,59,59,0,0.8182044198895028,0.9933333333333333,0.0025259768246729624,0.0,0.0,40,TUMOR_VICTORY
