Tumor Cells (current),Immune Cells (total),Active Immune Cells,Destroyed Tumor Cells,Average Cancer Cell PD-L1,Average TCell Activation,Average TCell Exhaustion,Overall Survival,Progression-Free Survival,Time Step,Simulation Status
71,48,24,0,0.6293661971830986,0.6864540085415185,0.5392591877446059,0.0,100.0,0,RUNNING
72,48,48,0,0.63375,0.9900000000000001,0.0028297381826834405,0.0,98.59154929577466,1,RUNNING
75,48,48,0,0.639,0.990909090909091,0.002845877105651089,0.0,94.36619718309859,2,RUNNING
75,48,48,0,0.639,0.990909090909091,0.0035299651461203393,0.0,94.36619718309859,3,RUNNING
75,48,48,0,0.6498,0.990909090909091,0.002567688482922006,0.0,94.36619718309859,4,RUNNING
75,48,48,0,0.6498,0.9900000000000001,0.0032127926182431016,0.0,94.36619718309859,5,RUNNING
78,48,48,0,0.6473076923076924,0.990909090909091,0.0026730846278194254,0.0,90.14084507042254,6,RUNNING
79,48,48,0,0.6476582278481012,0.9900000000000001,0.00319106681794757,0.0,88.73239436619718,7,RUNNING
83,48,48,0,0.6554819277108433,0.990909090909091,0.0027729393130188993,0.0,83.09859154929578,8,RUNNING
82,48,48,0,0.6585365853658537,0.9918181818181818,0.002779339144188206,0.0,84.50704225352112,9,RUNNING
84,48,48,0,0.6621428571428571,0.9918181818181818,0.0024946659811730322,0.0,81.69014084507043,10,RUNNING
84,48,48,0,0.6685714285714286,0.9900000000000001,0.0026014192623748378,0.0,81.69014084507043,11,RUNNING
83,48,48,0,0.6717469879518072,0.990909090909091,0.0030348929116106316,0.0,83.09859154929578,12,RUNNING
86,48,48,0,0.675,0.9927272727272727,0.003158760874752461,0.0,78.87323943661973,13,RUNNING
87,48,48,0,0.678103448275862,0.990909090909091,0.0025043805767243103,0.0,77.46478873239437,14,RUNNING
86,48,48,0,0.6812790697674419,0.9900000000000001,0.003562013689598688,0.0,78.87323943661973,15,RUNNING
87,48,48,0,0.6905172413793104,0.990909090909091,0.0031995858229650685,0.0,77.46478873239437,16,RUNNING
87,48,48,0,0.6967241379310345,0.9900000000000001,0.002289900836226919,0.0,77.46478873239437,17,RUNNING
85,48,48,0,0.7035882352941176,0.990909090909091,0.0025530106439459184,0.0,80.28169014084507,18,RUNNING
85,48,48,0,0.706764705882353,0.9900000000000001,0.0031252735482402245,0.0,80.28169014084507,19,RUNNING
84,48,48,0,0.72,0.9900000000000001,0.003483580994640728,0.0,81.69014084507043,20,RUNNING
84,48,48,0,0.7296428571428571,0.9900000000000001,0.002785742661073409,0.0,81.69014084507043,21,RUNNING
