Tumor Cells (current),Immune Cells (total),Active Immune Cells,Destroyed Tumor Cells,Average Cancer Cell PD-L1,Average TCell Activation,Average TCell Exhaustion,Overall Survival,Progression-Free Survival,Time Step,Simulation Status
40,85,39,0,0.45999999999999996,0.6882414399836845,0.4673471327833551,0.0,100.0,0,RUNNING
39,85,85,1,0.45897435897435895,0.9921052631578948,0.0031108878931772163,2.500000000000002,100.0,1,RUNNING
41,85,85,0,0.4707317073170732,0.9899999999999999,0.003232062027551556,0.0,97.5,2,RUNNING
38,85,85,2,0.47368421052631576,0.9905263157894737,0.0028771706335546862,5.000000000000004,100.0,3,RUNNING
32,85,85,8,0.49374999999999997,0.991578947368421,0.0027634458255397266,19.999999999999996,100.0,4,RUNNING
25,85,85,15,0.508,0.9921052631578948,0.0032483169803220664,37.5,100.0,5,RUNNING
21,85,85,19,0.5,0.9910526315789473,0.0028435899828663388,47.5,100.0,6,RUNNING
11,85,85,29,0.5727272727272728,0.9910526315789473,0.002836329641879628,72.5,100.0,7,RUNNING
5,85,85,35,0.5,0.9910526315789473,0.00301914403931463,87.5,100.0,8,RUNNING
0,85,85,40,0.0,0.991578947368421,0.0029046064210544267,100.0,100.0,9,REMISSION
