Tumor Cells (current),Immune Cells (total),Active Immune Cells,Destroyed Tumor Cells,Average Cancer Cell PD-L1,Average TCell Activation,Average TCell Exhaustion,Overall Survival,Progression-Free Survival,Time Step,Simulation Status
50,30,12,0,0.414,0.7348124617031013,0.38369310660505285,0.0,100.0,0,RUNNING
51,30,9,0,0.4182352941176471,0.6560128958263599,0.3874303553183762,0.0,98.0,1,RUNNING
51,30,9,0,0.4182352941176471,0.546199785223128,0.3915269482598605,0.0,98.0,2,RUNNING
52,30,7,0,0.41884615384615387,0.5113583976959086,0.3949555917354197,0.0,96.0,3,RUNNING
52,30,6,0,0.41884615384615387,0.4765099399075013,0.39910201395468575,0.0,96.0,4,RUNNING
51,30,6,0,0.4182352941176471,0.4399270727179383,0.4017635090253291,0.0,98.0,5,RUNNING
52,30,6,0,0.41884615384615387,0.4020775405701516,0.4045410291997075,0.0,96.0,6,RUNNING
54,30,6,0,0.42,0.39666666666666667,0.4082503522420093,0.0,92.0,7,RUNNING
51,30,5,0,0.4252941176470588,0.39666666666666667,0.41091705424888786,0.0,98.0,8,RUNNING
48,30,5,2,0.42,0.39666666666666667,0.4140234584508869,4.0000000000000036,100.0,9,RUNNING
46,30,5,4,0.42260869565217396,0.39666666666666667,0.4183131869913776,7.9999999999999964,100.0,10,RUNNING
44,30,4,6,0.4254545454545454,0.39666666666666667,0.4216810128571593,12.0,100.0,11,RUNNING
46,30,4,4,0.4265217391304348,0.39666666666666667,0.42351532970923156,7.9999999999999964,100.0,12,RUNNING
46,30,4,4,0.4265217391304348,0.39666666666666667,0.4265897334806584,7.9999999999999964,100.0,13,RUNNING
44,30,4,6,0.43772727272727274,0.39666666666666667,0.43082399181530534,12.0,100.0,14,RUNNING
48,30,4,2,0.44250000000000006,0.39666666666666667,0.43422065156410655,4.0000000000000036,100.0,15,RUNNING
47,30,4,3,0.43851063829787235,0.39666666666666667,0.4370354124317058,6.000000000000005,100.0,16,RUNNING
45,30,4,5,0.438,0.39666666666666667,0.44067165293290134,9.999999999999998,100.0,17,RUNNING
43,30,4,7,0.44162790697674426,0.39666666666666667,0.44420482578531395,14.000000000000002,100.0,18,RUNNING
43,30,4,7,0.45,0.39666666666666667,0.4479827378528543,14.000000000000002,100.0,19,RUNNING
44,30,4,6,0.4540909090909091,0.39666666666666667,0.45030237992676686,12.0,100.0,20,RUNNING
46,30,4,4,0.45,0.39666666666666667,0.45350900972875663,7.9999999999999964,100.0,21,RUNNING
44,30,3,6,0.45,0.39666666666666667,0.4557225515745335,12.0,100.0,22,RUNNING
44,30,3,6,0.4581818181818182,0.39666666666666667,0.4584549563820184,12.0,100.0,23,RUNNING
46,30,3,4,0.46173913043478265,0.39666666666666667,0.4615566423771089,7.9999999999999964,100.0,24,RUNNING
45,30,2,5,0.46199999999999997,0.39666666666666667,0.4643850580827756,9.999999999999998,100.0,25,RUNNING
45,30,1,5,0.46199999999999997,0.39666666666666667,0.46742132556771093,9.999999999999998,100.0,26,RUNNING
41,30,1,9,0.4631707317073171,0.39666666666666667,0.4708094177833259,18.000000000000004,100.0,27,RUNNING
40,30,1,10,0.47250000000000003,0.39666666666666667,0.47401794037244743,19.999999999999996,100.0,28,RUNNING
38,30,1,12,0.47368421052631576,0.39666666666666667,0.47703497730406524,24.0,100.0,29,RUNNING
37,30,1,13,0.4694594594594595,0.39666666666666667,0.48059456794663813,26.0,100.0,30,RUNNING
33,30,1,17,0.46636363636363637,0.39666666666666667,0.484098728807619,34.0,100.0,31,RUNNING
31,30,1,19,0.46741935483870967,0.39666666666666667,0.4878473174898861,38.0,100.0,32,RUNNING
28,30,1,22,0.45642857142857146,0.39666666666666667,0.49091172772850117,43.99999999999999,100.0,33,RUNNING
29,30,1,21,0.45,0.3962715468512557,0.4951439702188581,42.00000000000001,100.0,34,RUNNING
29,30,1,21,0.4437931034482759,0.39352668271811947,0.49839132167788774,42.00000000000001,100.0,35,RUNNING
27,30,1,23,0.45,0.3889897665112008,0.500903312092649,46.0,100.0,36,RUNNING
25,30,1,25,0.43560000000000004,0.38328118824159524,0.5041769355100189,50.0,100.0,37,RUNNING
22,30,1,28,0.4254545454545454,0.3758586409042813,0.5068797142649912,56.00000000000001,100.0,38,RUNNING
20,30,1,30,0.43200000000000005,0.3665298907165037,0.5091990408269297,60.0,100.0,39,RUNNING
17,30,1,33,0.4288235294117647,0.3557068450113701,0.5122220697432979,65.99999999999999,100.0,40,RUNNING
15,30,1,35,0.46199999999999997,0.3425820719735666,0.5143182676288377,70.0,100.0,41,RUNNING
12,30,1,38,0.48,0.3279637922754202,0.518021300738507,76.0,100.0,42,RUNNING
8,30,1,42,0.45,0.3109714464167547,0.5219931758575738,84.0,100.0,43,RUNNING
8,30,1,42,0.45,0.2917289059249409,0.5247761849561584,84.0,100.0,44,RUNNING
4,30,1,46,0.495,0.2712988029630452,0.5265959028459052,92.0,100.0,45,RUNNING
0,30,1,50,0.0,0.24966706338337027,0.5300869661805798,100.0,100.0,46,REMISSION
