Tumor Cells (current),Immune Cells (total),Active Immune Cells,Destroyed Tumor Cells,Average Cancer Cell PD-L1,Average TCell Activation,Average TCell Exhaustion,Overall Survival,Progression-Free Survival,Time Step,Simulation Status
100,45,21,0,0.7195,0.6602947876985341,0.5713288330016708,0.0,100.0,0,RUNNING
104,45,45,0,0.7254807692307692,0.990909090909091,0.002860577247426275,0.0,96.0,1,RUNNING
105,45,45,0,0.7280952380952381,0.990909090909091,0.003023201307375681,0.0,95.0,2,RUNNING
110,45,45,0,0.7336363636363636,0.9918181818181818,0.003354980738195411,0.0,90.0,3,RUNNING
111,45,45,0,0.7337837837837838,0.9918181818181818,0.00248529115365552,0.0,89.0,4,RUNNING
115,45,45,0,0.7430434782608696,0.9900000000000001,0.0034752928148836233,0.0,85.0,5,RUNNING
116,45,45,0,0.7452586206896552,0.9927272727272727,0.0033594787845539435,0.0,84.0,6,RUNNING
119,45,45,0,0.7516806722689076,0.9918181818181818,0.0026528834261755427,0.0,81.0,7,RUNNING
125,45,45,0,0.7552,0.9918181818181818,0.0029253089797468507,0.0,75.0,8,RUNNING
131,45,45,0,0.7583969465648854,0.9900000000000001,0.0024678672348875316,0.0,69.0,9,RUNNING
133,45,45,0,0.7601503759398496,0.9927272727272727,0.0027638281746165073,0.0,67.0,10,RUNNING
135,45,45,0,0.7577777777777778,0.9927272727272727,0.003164920648733359,0.0,0.0,11,TUMOR_VICTORY
