Tumor Cells (current),Immune Cells (total),Active Immune Cells,Destroyed Tumor Cells,Average Cancer Cell PD-L1,Average TCell Activation,Average TCell Exhaustion,Overall Survival,Progression-Free Survival,Time Step,Simulation Status
112,39,18,0,0.5361428571428573,0.6516545476038069,0.49213787521651764,0.0,100.0,0,RUNNING
109,39,17,3,0.5439633027522937,0.6875352316041557,0.4957091789933241,2.67857142857143,100.0,1,RUNNING
108,39,17,4,0.544,0.6581397405973456,0.4981388828964748,3.57142857142857,100.0,2,RUNNING
106,39,17,6,0.5542641509433963,0.6485288088909926,0.5008039162613144,5.35714285714286,100.0,3,RUNNING
105,39,15,7,0.5626285714285716,0.6536646857032135,0.5042044042914549,6.25,100.0,4,RUNNING
102,39,14,10,0.5696470588235295,0.6498978683467558,0.5072197114365941,8.92857142857143,100.0,5,RUNNING
102,39,13,10,0.5738823529411765,0.6393694540474271,0.5108045153961144,8.92857142857143,100.0,6,RUNNING
104,39,13,8,0.5753076923076924,0.6270692424378692,0.5139680107686783,7.14285714285714,100.0,7,RUNNING
98,39,13,14,0.5796734693877552,0.612927683020232,0.5167075803807121,12.5,100.0,8,RUNNING
94,39,11,18,0.5905531914893618,0.6028049776401327,0.5197071494093585,16.07142857142857,100.0,9,RUNNING
95,39,10,17,0.5877473684210528,0.5964945727725077,0.5222221552453483,15.17857142857143,100.0,10,RUNNING
91,39,10,21,0.5945934065934068,0.589086703107919,0.5252539569002374,18.75,100.0,11,RUNNING
90,39,10,22,0.5928000000000001,0.5827486730886449,0.5280544339620438,19.64285714285714,100.0,12,RUNNING
86,39,10,26,0.5977674418604653,0.5813614665258025,0.5316658627796418,23.214285714285708,100.0,13,RUNNING
87,39,10,25,0.6020689655172415,0.5793935390861471,0.5349897400980447,22.32142857142857,100.0,14,RUNNING
81,39,10,31,0.6066666666666668,0.576768065689038,0.5378718120057697,27.67857142857143,100.0,15,RUNNING
82,39,10,30,0.6032195121951222,0.5735781577194328,0.5401466477856909,26.785714285714292,100.0,16,RUNNING
79,39,10,33,0.605620253164557,0.5698360347965922,0.5427711870765085,29.464285714285708,100.0,17,RUNNING
74,39,10,38,0.6042162162162164,0.5656724884304668,0.5458422191845798,33.92857142857143,100.0,18,RUNNING
70,39,9,42,0.6017142857142859,0.5608640242008307,0.5487651028927653,37.5,100.0,19,RUNNING
69,39,9,43,0.6120000000000001,0.5555840946630517,0.5519540365542537,38.39285714285714,100.0,20,RUNNING
68,39,9,44,0.6130588235294119,0.5496731949577423,0.5548948950987012,39.28571428571429,100.0,21,RUNNING
63,39,8,49,0.6291428571428573,0.543460840876359,0.5574986468805726,43.75,100.0,22,RUNNING
61,39,7,51,0.6285245901639346,0.5365200777393301,0.560219003361659,45.53571428571429,100.0,23,RUNNING
57,39,7,55,0.6233684210526317,0.5289857434834669,0.5630959762841637,49.10714285714286,100.0,24,RUNNING
49,39,7,63,0.6105306122448981,0.5208540612939341,0.5667334882158604,56.25,100.0,25,RUNNING
48,39,6,64,0.6165000000000002,0.5119851265053901,0.5697280084767196,57.14285714285714,100.0,26,RUNNING
45,39,6,67,0.6120000000000001,0.5022417341328612,0.5729424860517214,59.82142857142857,100.0,27,RUNNING
38,39,4,74,0.6195789473684211,0.49389881570264055,0.5764252100532471,66.07142857142857,100.0,28,RUNNING
31,39,4,81,0.6375483870967743,0.4922229328479182,0.5799967012477273,72.32142857142857,100.0,29,RUNNING
27,39,4,85,0.6520000000000001,0.4898792476576806,0.582568803646733,75.89285714285714,100.0,30,RUNNING
23,39,4,89,0.6526956521739131,0.4870041816410507,0.5853065691702602,79.46428571428572,100.0,31,RUNNING
19,39,4,93,0.676421052631579,0.4837165818316296,0.5880771484009778,83.03571428571428,100.0,32,RUNNING
15,39,4,97,0.684,0.4795810403638605,0.5906314942493509,86.60714285714286,100.0,33,RUNNING
11,39,4,101,0.6774545454545456,0.4748962848118714,0.5932937766655574,90.17857142857143,100.0,34,RUNNING
5,39,4,107,0.6696000000000002,0.4696064326791546,0.5966126048300219,95.53571428571429,100.0,35,RUNNING
0,39,4,112,0.0,0.4635569082988118,0.5994625837319534,100.0,100.0,36,REMISSION
