Tumor Cells (current),Immune Cells (total),Active Immune Cells,Destroyed Tumor Cells,Average Cancer Cell PD-L1,Average TCell Activation,Average TCell Exhaustion,Overall Survival,Progression-Free Survival,Time Step,Simulation Status
50,30,12,0,0.621,0.7348124617031013,0.38369310660505285,0.0,100.0,0,RUNNING
51,30,9,0,0.6273529411764706,0.6560128958263599,0.3874303553183762,0.0,98.0,1,RUNNING
51,30,9,0,0.6273529411764706,0.546199785223128,0.3915269482598605,0.0,98.0,2,RUNNING
52,30,7,0,0.6282692307692308,0.5113583976959086,0.3949555917354197,0.0,96.0,3,RUNNING
52,30,6,0,0.6282692307692308,0.4765099399075013,0.39910201395468575,0.0,96.0,4,RUNNING
52,30,6,0,0.6282692307692308,0.4399270727179383,0.40214267385717806,0.0,96.0,5,RUNNING
52,30,6,0,0.6282692307692308,0.40176934712427687,0.4054091787795376,0.0,96.0,6,RUNNING
52,30,6,0,0.6282692307692308,0.39666666666666667,0.40776490118959924,0.0,96.0,7,RUNNING
53,30,5,0,0.634245283018868,0.39666666666666667,0.40937206680601007,0.0,94.0,8,RUNNING
52,30,5,0,0.6386538461538461,0.39666666666666667,0.41300748027750855,0.0,96.0,9,RUNNING
53,30,5,0,0.6495283018867924,0.39666666666666667,0.4161843060134987,0.0,94.0,10,RUNNING
50,30,4,0,0.6534,0.39666666666666667,0.4200448693644289,0.0,100.0,11,RUNNING
52,30,4,0,0.6542307692307693,0.39666666666666667,0.42308698029095543,0.0,96.0,12,RUNNING
53,30,4,0,0.6597169811320756,0.39666666666666667,0.4256098927409278,0.0,94.0,13,RUNNING
57,30,4,0,0.6655263157894737,0.39666666666666667,0.42887166165799534,0.0,86.0,14,RUNNING
56,30,4,0,0.6605357142857143,0.39666666666666667,0.43313409526951935,0.0,88.0,15,RUNNING
56,30,4,0,0.6701785714285714,0.39666666666666667,0.43586175677840727,0.0,88.0,16,RUNNING
56,30,4,0,0.6749999999999999,0.39666666666666667,0.4376153039850505,0.0,88.0,17,RUNNING
58,30,4,0,0.6796551724137931,0.39666666666666667,0.44075627403488354,0.0,84.0,18,RUNNING
61,30,4,0,0.6794262295081968,0.39666666666666667,0.44418532574314834,0.0,78.0,19,RUNNING
61,30,4,0,0.6794262295081968,0.39666666666666667,0.4475109542922893,0.0,78.0,20,RUNNING
61,30,4,0,0.6794262295081968,0.39666666666666667,0.44945210476278374,0.0,78.0,21,RUNNING
59,30,3,0,0.6658474576271187,0.39666666666666667,0.4524903334693136,0.0,82.0,22,RUNNING
59,30,3,0,0.6795762711864407,0.39666666666666667,0.45540536993207054,0.0,82.0,23,RUNNING
59,30,3,0,0.675,0.39666666666666667,0.45852362539125574,0.0,82.0,24,RUNNING
62,30,2,0,0.675,0.39666666666666667,0.46150340031659715,0.0,76.0,25,RUNNING
65,30,1,0,0.675,0.39666666666666667,0.4630868125200452,0.0,70.0,26,RUNNING
64,30,1,0,0.6834375,0.39666666666666667,0.46644073493032123,0.0,72.0,27,RUNNING
65,30,1,0,0.6874615384615385,0.39666666666666667,0.4684888249410945,0.0,70.0,28,RUNNING
69,30,1,0,0.6867391304347826,0.39666666666666667,0.4706870965755265,0.0,62.0,29,RUNNING
70,30,1,0,0.6865714285714286,0.39666666666666667,0.47316669513535786,0.0,60.0,30,RUNNING
71,30,1,0,0.6902112676056339,0.39666666666666667,0.4747867530556172,0.0,58.00000000000001,31,RUNNING
70,30,1,0,0.702,0.39666666666666667,0.47834511612645764,0.0,60.0,32,RUNNING
70,30,1,0,0.7058571428571428,0.39666666666666667,0.48170140621095875,0.0,60.0,33,RUNNING
70,30,1,0,0.7097142857142857,0.39666666666666667,0.48521564577987086,0.0,60.0,34,RUNNING
72,30,1,0,0.7124999999999999,0.39530437837687443,0.48822867759556976,0.0,56.00000000000001,35,RUNNING
74,30,1,0,0.7114864864864865,0.39249228778871065,0.4910479700350845,0.0,52.0,36,RUNNING
74,30,1,0,0.7151351351351352,0.388323337313401,0.4929829694052101,0.0,52.0,37,RUNNING
78,30,1,0,0.7165384615384616,0.3832005439839474,0.4950130882351471,0.0,43.99999999999999,38,RUNNING
81,30,1,0,0.7183333333333334,0.3760955035532059,0.4970648928081522,0.0,38.0,39,RUNNING
83,30,1,0,0.7270481927710843,0.3674605070575782,0.4997518635976736,0.0,34.0,40,RUNNING
83,30,1,0,0.7303012048192772,0.35697385000140164,0.5026489808431318,0.0,34.0,41,RUNNING
82,30,1,0,0.7342682926829268,0.34507856917729707,0.5068403510073093,0.0,36.0,42,RUNNING
83,30,1,0,0.7368072289156626,0.33142155913804067,0.5093187266890854,0.0,34.0,43,RUNNING
82,30,1,0,0.7441463414634146,0.31622291444917244,0.5124131148060327,0.0,36.0,44,RUNNING
85,30,1,0,0.7385294117647059,0.2995294114577522,0.5157198669501959,0.0,30.000000000000004,45,RUNNING
86,30,1,0,0.7409302325581395,0.28208865209134193,0.5178466419119389,0.0,28.000000000000004,46,RUNNING
85,30,1,0,0.7480588235294118,0.26373035970044606,0.5206890711092443,0.0,30.000000000000004,47,RUNNING
85,30,1,0,0.7544117647058823,0.24418682006035594,0.5231189239572683,0.0,30.000000000000004,48,RUNNING
88,30,0,0,0.7547727272727273,0.22333813382003256,0.5263553600398556,0.0,24.0,49,RUNNING
89,30,0,0,0.7508426966292135,0.2007268447290842,0.5293829157239224,0.0,21.999999999999996,50,MAX_STEPS
