Tumor Cells (current),Immune Cells (total),Active Immune Cells,Destroyed Tumor Cells,Average Cancer Cell PD-L1,Average TCell Activation,Average TCell Exhaustion,Overall Survival,Progression-Free Survival,Time Step,Simulation Status
130,70,40,0,0.7353846153846153,0.6580724575374955,0.34931170917121773,0.0,100.0,0,RUNNING
136,70,70,0,0.7397058823529411,0.9905882352941177,0.003032031183326795,0.0,95.38461538461537,1,RUNNING
139,70,70,0,0.737410071942446,0.9923529411764707,0.002669517649634346,0.0,93.07692307692308,2,RUNNING
144,70,70,0,0.7465277777777778,0.9911764705882353,0.002719643635295806,0.0,89.23076923076923,3,RUNNING
151,70,70,0,0.7480132450331126,0.9905882352941177,0.003248960254831579,0.0,83.84615384615385,4,RUNNING
155,70,70,0,0.7545161290322581,0.9905882352941177,0.0030274861363295907,0.0,80.76923076923077,5,RUNNING
157,70,70,0,0.7576433121019108,0.9911764705882353,0.0024163181190997476,0.0,79.23076923076923,6,RUNNING
160,70,70,0,0.7537499999999999,0.9905882352941177,0.002571563290378863,0.0,76.92307692307692,7,RUNNING
164,70,70,0,0.7533536585365853,0.9905882352941177,0.002479409975693182,0.0,73.84615384615385,8,RUNNING
168,70,70,0,0.7607142857142857,0.9899999999999999,0.003024414991026793,0.0,70.76923076923076,9,RUNNING
169,70,70,0,0.7606508875739646,0.9899999999999999,0.0025961743894104693,0.0,70.0,10,RUNNING
176,70,70,0,0.7673295454545456,0.9905882352941177,0.0029764043263408786,0.0,64.61538461538461,11,RUNNING
178,70,70,0,0.774438202247191,0.9911764705882353,0.003204966719061928,0.0,63.07692307692307,12,RUNNING
178,70,70,0,0.7789325842696629,0.9917647058823529,0.002822254058465205,0.0,63.07692307692307,13,RUNNING
182,70,70,0,0.7824175824175824,0.9911764705882353,0.003077052446595272,0.0,60.0,14,RUNNING
185,70,70,0,0.7843243243243243,0.9917647058823529,0.0026183366013494383,0.0,57.692307692307686,15,RUNNING
186,70,70,0,0.7838709677419355,0.9899999999999999,0.0031456810318989353,0.0,56.92307692307692,16,RUNNING
184,70,70,0,0.7921195652173914,0.9917647058823529,0.0028392876247812773,0.0,58.46153846153845,17,RUNNING
184,70,70,0,0.7932065217391304,0.9899999999999999,0.0030065134963348722,0.0,58.46153846153845,18,RUNNING
188,70,70,0,0.8007978723404255,0.9929411764705882,0.003002117894657928,0.0,55.38461538461539,19,RUNNING
192,70,70,0,0.8091145833333333,0.9905882352941177,0.002492129846450816,0.0,52.3076923076923,20,RUNNING
194,70,70,0,0.8095360824742268,0.9929411764705882,0.0029783083747574168,0.0,50.76923076923077,21,RUNNING
200,70,70,0,0.8155,0.9917647058823529,0.0030156537190533395,0.0,46.15384615384615,22,RUNNING
205,70,70,0,0.8214634146341464,0.9923529411764707,0.002994644254944475,0.0,42.307692307692314,23,RUNNING
206,70,70,0,0.825,0.9923529411764707,0.0030011072237057426,0.0,41.53846153846153,24,RUNNING
211,70,70,0,0.8279620853080568,0.9899999999999999,0.0027382673464860967,0.0,0.0,25,TUMOR_VICTORY
